inspection_round,video_source,track_id,defect_id,frame_number,frame_x_min,frame_y_min,frame_x_max,frame_y_max,defect_class_id,geom,gps_longitude,gps_latitude,gps_altitude_m,confidence_detect,degree_classification,verified,ra_region,ra_area,road_no,segment_id_500m
2026-01V4,GX020614,135251,GX020614_135251,4380.0,68.611,501.389,232.222,186.481,17.0,0101000020110f00009286d6a313433d417dbb3853b4ab43c1,17.2271327,-22.554910900000003,1924.916,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135251,GX020614_135251,4380.0,387.037,346.574,211.111,158.333,17.0,0101000020110f00009286d6a313433d417dbb3853b4ab43c1,17.2271327,-22.554910900000003,1924.916,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135251,GX020614_135251,4380.0,737.13,262.13,142.5,96.759,16.0,0101000020110f00009286d6a313433d417dbb3853b4ab43c1,17.2271327,-22.554910900000003,1924.916,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135253,GX020614_135253,4420.0,61.574,492.593,225.185,168.888,17.0,0101000020110f0000b6e4012510433d412f6d06cab4ab43c1,17.2271013,-22.5549186,1924.938,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135253,GX020614_135253,4420.0,360.648,367.685,190.0,158.334,17.0,0101000020110f0000b6e4012510433d412f6d06cab4ab43c1,17.2271013,-22.5549186,1924.938,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135253,GX020614_135253,4420.0,624.537,295.556,137.222,103.796,17.0,0101000020110f0000b6e4012510433d412f6d06cab4ab43c1,17.2271013,-22.5549186,1924.938,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135254,GX020614_135254,4410.0,93.241,464.444,218.148,174.167,17.0,0101000020110f00005b588aeb10433d41b2c4cbafb4ab43c1,17.22710826661099,-22.554916900013588,1924.937000007992,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135254,GX020614_135254,4410.0,406.38889,372.96297,172.40737,160.09211,17.0,0101000020110f00005b588aeb10433d41b2c4cbafb4ab43c1,17.22710826661099,-22.554916900013588,1924.937000007992,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135254,GX020614_135254,4410.0,608.704,290.278,138.981,123.148,17.0,0101000020110f00005b588aeb10433d41b2c4cbafb4ab43c1,17.22710826661099,-22.554916900013588,1924.937000007992,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135259,GX020614_135259,4410.0,36.944,499.63,221.667,223.426,17.0,0101000020110f00005b588aeb10433d41b2c4cbafb4ab43c1,17.22710826661099,-22.554916900013588,1924.937000007992,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135259,GX020614_135259,4410.0,286.759,408.148,168.889,160.093,17.0,0101000020110f00005b588aeb10433d41b2c4cbafb4ab43c1,17.22710826661099,-22.554916900013588,1924.937000007992,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135259,GX020614_135259,4410.0,492.593,341.296,142.5,117.871,17.0,0101000020110f00005b588aeb10433d41b2c4cbafb4ab43c1,17.22710826661099,-22.554916900013588,1924.937000007992,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135263,GX020614_135263,4440.0,17.593,492.593,202.314,193.518,17.0,0101000020110f0000d75167d10d433d4156942b17b5ab43c1,17.2270804,-22.5549236,1924.962,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135263,GX020614_135263,4440.0,304.35207,406.38885,163.611,151.296,17.0,0101000020110f0000d75167d10d433d4156942b17b5ab43c1,17.2270804,-22.5549236,1924.962,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135263,GX020614_135263,4440.0,529.53752,321.94407,158.333,135.463,16.0,0101000020110f0000d75167d10d433d4156942b17b5ab43c1,17.2270804,-22.5549236,1924.962,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135265,GX020614_135265,4440.0,5.278,485.556,218.148,232.222,17.0,0101000020110f0000d75167d10d433d4156942b17b5ab43c1,17.2270804,-22.5549236,1924.962,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135265,GX020614_135265,4440.0,300.833,418.7037,168.889,160.0923,17.0,0101000020110f0000d75167d10d433d4156942b17b5ab43c1,17.2270804,-22.5549236,1924.962,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135265,GX020614_135265,4440.0,526.019,314.907,149.537,149.537,16.0,0101000020110f0000d75167d10d433d4156942b17b5ab43c1,17.2270804,-22.5549236,1924.962,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135272,GX020614_135272,4460.0,24.62937,515.46278,175.926,230.463,17.0,0101000020110f0000dd33f37a0b433d4101c0c562b5ab43c1,17.2270594,-22.5549285,1924.987,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135272,GX020614_135272,4460.0,269.16704,415.18559,165.37,163.611,17.0,0101000020110f0000dd33f37a0b433d4101c0c562b5ab43c1,17.2270594,-22.5549285,1924.987,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135272,GX020614_135272,4460.0,496.111,339.537,153.056,131.944,17.0,0101000020110f0000dd33f37a0b433d4101c0c562b5ab43c1,17.2270594,-22.5549285,1924.987,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135274,GX020614_135274,4610.0,36.944,531.296,193.519,147.778,17.0,0101000020110f0000a7c25385fd423d415e0a3e11b7ab43c1,17.226934,-22.5549564,1925.032,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135274,GX020614_135274,4610.0,258.611,406.389,226.945,149.537,17.0,0101000020110f0000a7c25385fd423d415e0a3e11b7ab43c1,17.226934,-22.5549564,1925.032,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135274,GX020614_135274,4610.0,533.056,337.778,168.888,95.0,17.0,0101000020110f0000a7c25385fd423d415e0a3e11b7ab43c1,17.226934,-22.5549564,1925.032,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135286,GX020614_135286,4850.0,321.944,429.259,204.075,137.222,17.0,0101000020110f00003fe4487ae6423d414a2d4a88b9ab43c1,17.226727,-22.5549973,1925.169,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135286,GX020614_135286,4850.0,613.981,295.556,181.204,109.074,17.0,0101000020110f00003fe4487ae6423d414a2d4a88b9ab43c1,17.226727,-22.5549973,1925.169,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135298,GX020614_135298,5210.0,68.611,432.778,267.408,235.741,17.0,0101000020110f0000b847689ac4423d4115228371bcab43c1,17.2264227,-22.5550456,1925.342,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135298,GX020614_135298,5210.0,438.056,360.648,191.759,133.704,17.0,0101000020110f0000b847689ac4423d4115228371bcab43c1,17.2264227,-22.5550456,1925.342,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135299,GX020614_135299,5220.0,80.92607,506.66715,204.074,160.092,17.0,0101000020110f00004df06d7dc3423d41066dcc84bcab43c1,17.2264127,-22.55504685,1925.346,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135299,GX020614_135299,5220.0,394.074,371.204,167.13,154.815,17.0,0101000020110f00004df06d7dc3423d41066dcc84bcab43c1,17.2264127,-22.55504685,1925.346,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135301,GX020614_135301,5240.0,51.019,466.204,292.037,172.407,17.0,0101000020110f0000f3c669a3c1423d41bd4cf1a4bcab43c1,17.22639606656064,-22.555048933346654,1925.3556667572427,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135301,GX020614_135301,5240.0,443.333,351.852,195.278,140.741,17.0,0101000020110f0000f3c669a3c1423d41bd4cf1a4bcab43c1,17.22639606656064,-22.555048933346654,1925.3556667572427,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135302,GX020614_135302,5240.0,174.167,439.815,246.296,131.944,17.0,0101000020110f0000f3c669a3c1423d41bd4cf1a4bcab43c1,17.22639606656064,-22.555048933346654,1925.3556667572427,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135302,GX020614_135302,5240.0,508.426,314.907,186.481,124.908,17.0,0101000020110f0000f3c669a3c1423d41bd4cf1a4bcab43c1,17.22639606656064,-22.555048933346654,1925.3556667572427,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135307,GX020614_135307,5250.0,89.722,469.722,242.778,177.685,17.0,0101000020110f00000e1e61e6c0423d4152cdccb1bcab43c1,17.22638943328032,-22.555049766673328,1925.3613333786213,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135307,GX020614_135307,5250.0,431.019,328.981,200.555,151.297,17.0,0101000020110f00000e1e61e6c0423d4152cdccb1bcab43c1,17.22638943328032,-22.555049766673328,1925.3613333786213,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135308,GX020614_135308,5260.0,66.85204,480.27744,249.815,151.297,17.0,0101000020110f000026755829c0423d41e54da8bebcab43c1,17.2263828,-22.5550506,1925.367,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135308,GX020614_135308,5260.0,390.556,351.852,239.259,135.463,17.0,0101000020110f000026755829c0423d41e54da8bebcab43c1,17.2263828,-22.5550506,1925.367,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135309,GX020614_135309,5260.0,75.64863,474.99985,270.925,195.278,17.0,0101000020110f000026755829c0423d41e54da8bebcab43c1,17.2263828,-22.5550506,1925.367,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135309,GX020614_135309,5260.0,413.42559,360.6483,181.204,131.944,17.0,0101000020110f000026755829c0423d41e54da8bebcab43c1,17.2263828,-22.5550506,1925.367,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135310,GX020614_135310,5260.0,21.111,457.407,241.019,218.149,17.0,0101000020110f000026755829c0423d41e54da8bebcab43c1,17.2263828,-22.5550506,1925.367,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135310,GX020614_135310,5260.0,355.37,387.037,182.963,146.019,17.0,0101000020110f000026755829c0423d41e54da8bebcab43c1,17.2263828,-22.5550506,1925.367,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135312,GX020614_135312,5280.0,119.63004,464.44433,223.426,147.778,17.0,0101000020110f00006d513df2bd423d411de8afe3bcab43c1,17.2263629,-22.555053,1925.375,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135312,GX020614_135312,5280.0,402.87,318.426,237.5,158.333,17.0,0101000020110f00006d513df2bd423d411de8afe3bcab43c1,17.2263629,-22.555053,1925.375,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135315,GX020614_135315,5390.0,93.241,467.963,226.944,177.685,17.0,0101000020110f0000fb7422f3b3423d4152451081bdab43c1,17.22627309988012,-22.555063200013187,1925.4480000359638,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135315,GX020614_135315,5390.0,460.92619,321.944,209.352,186.482,17.0,0101000020110f0000fb7422f3b3423d4152451081bdab43c1,17.22627309988012,-22.555063200013187,1925.4480000359638,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135319,GX020614_135319,5490.0,36.944,540.093,211.112,153.055,17.0,0101000020110f0000360112b1aa423d41e27a4406beab43c1,17.22618993328032,-22.555071833338662,1925.48500003996,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135319,GX020614_135319,5490.0,367.685,381.759,223.426,154.815,17.0,0101000020110f0000360112b1aa423d41e27a4406beab43c1,17.22618993328032,-22.555071833338662,1925.48500003996,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135320,GX020614_135320,5490.0,56.296,492.593,225.185,179.444,17.0,0101000020110f0000360112b1aa423d41e27a4406beab43c1,17.22618993328032,-22.555071833338662,1925.48500003996,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135320,GX020614_135320,5490.0,348.333,376.481,212.871,138.982,17.0,0101000020110f0000360112b1aa423d41e27a4406beab43c1,17.22618993328032,-22.555071833338662,1925.48500003996,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135322,GX020614_135322,5510.0,47.5,496.111,246.296,151.296,17.0,0101000020110f000000210ed7a8423d418690fb1fbeab43c1,17.22617329988012,-22.55507350001199,1925.4854999460542,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135322,GX020614_135322,5510.0,409.907,353.611,219.908,137.222,17.0,0101000020110f000000210ed7a8423d418690fb1fbeab43c1,17.22617329988012,-22.55507350001199,1925.4854999460542,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135323,GX020614_135323,5550.0,70.37,492.593,246.297,151.296,17.0,0101000020110f0000dc2324c2a4423d41b6947f56beab43c1,17.226136633386613,-22.555077033328274,1925.4969999520479,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135323,GX020614_135323,5550.0,425.741,376.481,193.518,117.871,17.0,0101000020110f0000dc2324c2a4423d41b6947f56beab43c1,17.226136633386613,-22.555077033328274,1925.4969999520479,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135326,GX020614_135326,5560.0,80.926,492.593,260.37,170.648,17.0,0101000020110f0000164d2804a4423d41821f4560beab43c1,17.22612996677323,-22.555077666656544,1925.502999904096,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,135326,GX020614_135326,5560.0,429.259,374.722,205.834,123.148,17.0,0101000020110f0000164d2804a4423d41821f4560beab43c1,17.22612996677323,-22.555077666656544,1925.502999904096,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-25
2026-01V4,GX020614,136003,GX020614_136003,1140.0,293.796,652.685,431.019,364.167,15.0,0101000020110f00000150341b46443d41ba06a6537cab43c1,17.229885733387412,-22.553981766647752,1919.7723331308691,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-26
2026-01V4,GX020614,136008,GX020614_136008,1160.0,895.46259,677.315,263.889,175.926,15.0,0101000020110f00003760889944443d41bdd6ad9c7cab43c1,17.2298722,-22.5539865,1919.823,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-26
2026-01V4,GX020614,136022,GX020614_136022,1140.0,654.444,1064.35171,418.704,387.037,15.0,0101000020110f00000150341b46443d41ba06a6537cab43c1,17.229885733387412,-22.553981766647752,1919.7723331308691,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-26
2026-01V4,GX020576,135728,GX020576_135728,197600.0,65.093,612.222,355.37,177.685,17.0,0101000020110f0000b2c1175b11ca404178d654f6ec7143c1,19.768422366835562,-22.309273366666133,1439.5883332107892,1.00,NotRated,1.0,Windhoek,Gobabis,T0602,T0602-175
2026-01V4,GX020576,135728,GX020576_135728,197600.0,573.519,376.481,246.296,151.297,17.0,0101000020110f0000b2c1175b11ca404178d654f6ec7143c1,19.768422366835562,-22.309273366666133,1439.5883332107892,1.00,NotRated,1.0,Windhoek,Gobabis,T0602,T0602-175
2026-01V4,GX020576,135728,GX020576_135728,197600.0,1963.333,311.389,337.778,202.315,17.0,0101000020110f0000b2c1175b11ca404178d654f6ec7143c1,19.768422366835562,-22.309273366666133,1439.5883332107892,1.00,NotRated,1.0,Windhoek,Gobabis,T0602,T0602-175
2026-01V4,GX020576,135728,GX020576_135728,197600.0,1694.167,204.074,186.481,128.426,17.0,0101000020110f0000b2c1175b11ca404178d654f6ec7143c1,19.768422366835562,-22.309273366666133,1439.5883332107892,1.00,NotRated,1.0,Windhoek,Gobabis,T0602,T0602-175
2026-01V4,GX020576,135726,GX020576_135726,197580.0,36.944,589.352,318.426,239.259,17.0,0101000020110f00004f9daee20fca40417b8d62f8ec7143c1,19.76839595,-22.3092735,1439.601,1.00,NotRated,1.0,Windhoek,Gobabis,T0602,T0602-175
2026-01V4,GX020576,135726,GX020576_135726,197580.0,503.148,429.259,163.611,137.222,17.0,0101000020110f00004f9daee20fca40417b8d62f8ec7143c1,19.76839595,-22.3092735,1439.601,1.00,NotRated,1.0,Windhoek,Gobabis,T0602,T0602-175
2026-01V4,GX020576,135721,GX020576_135721,197560.0,1863.05556,267.40752,299.07444,191.75915,17.0,0101000020110f00003ee1cb690eca404155d6ecf9ec7143c1,19.76836949983057,-22.3092736,1439.608000031968,1.00,NotRated,1.0,Windhoek,Gobabis,T0602,T0602-175
2026-01V4,GX020576,135721,GX020576_135721,197560.0,2294.074,443.333,336.019,295.556,17.0,0101000020110f00003ee1cb690eca404155d6ecf9ec7143c1,19.76836949983057,-22.3092736,1439.608000031968,1.00,NotRated,1.0,Windhoek,Gobabis,T0602,T0602-175
2026-01V4,GX020576,135721,GX020576_135721,197560.0,24.63,621.019,351.851,188.24,17.0,0101000020110f00003ee1cb690eca404155d6ecf9ec7143c1,19.76836949983057,-22.3092736,1439.608000031968,1.00,NotRated,1.0,Windhoek,Gobabis,T0602,T0602-175
2026-01V4,GX020576,135721,GX020576_135721,197560.0,492.593,422.222,233.981,126.667,17.0,0101000020110f00003ee1cb690eca404155d6ecf9ec7143c1,19.76836949983057,-22.3092736,1439.608000031968,1.00,NotRated,1.0,Windhoek,Gobabis,T0602,T0602-175
2026-01V4,GX020576,136299,GX020576_136299,49140.0,466.204,371.204,332.5,138.981,17.0,0101000020110f0000d3ba7583f2a0404114a31602f87643c1,19.579293899914486,-22.330730833336265,1479.2106666373627,1.00,NotRated,1.0,Windhoek,Gobabis,T0602,T0602-135
2026-01V4,GX020565,135082,GX020565_135082,79490.0,14.074,562.963,223.426,225.185,17.0,0101000020110f0000a7e296502cbc3d41e54a1833689b43c1,17.5056165,-22.4856692,1692.637,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135082,GX020565_135082,79490.0,309.63,446.852,163.611,167.129,17.0,0101000020110f0000a7e296502cbc3d41e54a1833689b43c1,17.5056165,-22.4856692,1692.637,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135082,GX020565_135082,79490.0,494.352,369.444,161.852,144.26,17.0,0101000020110f0000a7e296502cbc3d41e54a1833689b43c1,17.5056165,-22.4856692,1692.637,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135082,GX020565_135082,79490.0,1787.407,334.259,209.352,179.445,17.0,0101000020110f0000a7e296502cbc3d41e54a1833689b43c1,17.5056165,-22.4856692,1692.637,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135082,GX020565_135082,79490.0,2075.926,492.593,230.463,299.074,17.0,0101000020110f0000a7e296502cbc3d41e54a1833689b43c1,17.5056165,-22.4856692,1692.637,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135082,GX020565_135082,79490.0,2385.556,703.704,218.148,376.481,17.0,0101000020110f0000a7e296502cbc3d41e54a1833689b43c1,17.5056165,-22.4856692,1692.637,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135087,GX020565_135087,79510.0,54.537,536.574,186.482,235.741,17.0,0101000020110f00006ed879822fbc3d4108fcedac679b43c1,17.5056452,-22.4856605,1692.639,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135087,GX020565_135087,79510.0,313.148,395.833,161.852,200.556,17.0,0101000020110f00006ed879822fbc3d4108fcedac679b43c1,17.5056452,-22.4856605,1692.639,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135087,GX020565_135087,79510.0,501.389,336.019,168.889,191.759,17.0,0101000020110f00006ed879822fbc3d4108fcedac679b43c1,17.5056452,-22.4856605,1692.639,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135087,GX020565_135087,79510.0,1803.241,325.463,242.778,219.907,17.0,0101000020110f00006ed879822fbc3d4108fcedac679b43c1,17.5056452,-22.4856605,1692.639,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135087,GX020565_135087,79510.0,2126.944,497.87,253.334,343.056,17.0,0101000020110f00006ed879822fbc3d4108fcedac679b43c1,17.5056452,-22.4856605,1692.639,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135087,GX020565_135087,79510.0,2457.685,730.093,223.426,399.351,17.0,0101000020110f00006ed879822fbc3d4108fcedac679b43c1,17.5056452,-22.4856605,1692.639,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135089,GX020565_135089,79540.0,0.0,533.056,272.68519,205.83289,17.0,0101000020110f0000fff4c9c833bc3d418b6119fc669b43c1,17.505683599923277,-22.485649033356243,1692.6443333706293,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135089,GX020565_135089,79540.0,341.296,408.148,205.834,163.611,17.0,0101000020110f0000fff4c9c833bc3d418b6119fc669b43c1,17.505683599923277,-22.485649033356243,1692.6443333706293,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135089,GX020565_135089,79540.0,596.389,327.222,128.426,147.778,17.0,0101000020110f0000fff4c9c833bc3d418b6119fc669b43c1,17.505683599923277,-22.485649033356243,1692.6443333706293,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135089,GX020565_135089,79540.0,1892.963,387.037,263.889,246.296,17.0,0101000020110f0000fff4c9c833bc3d418b6119fc669b43c1,17.505683599923277,-22.485649033356243,1692.6443333706293,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135089,GX020565_135089,79540.0,2244.815,573.519,409.907,522.5,17.0,0101000020110f0000fff4c9c833bc3d418b6119fc669b43c1,17.505683599923277,-22.485649033356243,1692.6443333706293,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135095,GX020565_135095,79790.0,31.667,554.167,230.463,233.981,17.0,0101000020110f0000fe1a56de54bc3d41d74d49a6619b43c1,17.505980800076724,-22.485560466643758,1692.6356666053946,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135095,GX020565_135095,79790.0,295.556,422.222,207.592,191.759,17.0,0101000020110f0000fe1a56de54bc3d41d74d49a6619b43c1,17.505980800076724,-22.485560466643758,1692.6356666053946,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135095,GX020565_135095,79790.0,511.944,328.981,202.315,174.167,17.0,0101000020110f0000fe1a56de54bc3d41d74d49a6619b43c1,17.505980800076724,-22.485560466643758,1692.6356666053946,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135095,GX020565_135095,79790.0,1805.0,341.296,269.167,230.463,17.0,0101000020110f0000fe1a56de54bc3d41d74d49a6619b43c1,17.505980800076724,-22.485560466643758,1692.6356666053946,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135095,GX020565_135095,79790.0,2172.685,645.648,341.296,395.833,17.0,0101000020110f0000fe1a56de54bc3d41d74d49a6619b43c1,17.505980800076724,-22.485560466643758,1692.6356666053946,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135111,GX020565_135111,80160.0,58.056,529.537,241.018,158.333,17.0,0101000020110f0000cd2d420186bc3d416a0f34d8599b43c1,17.5064222,-22.4854309,1692.597,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135111,GX020565_135111,80160.0,355.37,369.444,174.167,167.13,17.0,0101000020110f0000cd2d420186bc3d416a0f34d8599b43c1,17.5064222,-22.4854309,1692.597,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135111,GX020565_135111,80160.0,564.722,293.796,163.611,161.852,17.0,0101000020110f0000cd2d420186bc3d416a0f34d8599b43c1,17.5064222,-22.4854309,1692.597,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135111,GX020565_135111,80160.0,2007.31481,508.42592,274.44437,248.05589,17.0,0101000020110f0000cd2d420186bc3d416a0f34d8599b43c1,17.5064222,-22.4854309,1692.597,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135111,GX020565_135111,80160.0,2329.25926,605.18519,339.53741,471.48159,17.0,0101000020110f0000cd2d420186bc3d416a0f34d8599b43c1,17.5064222,-22.4854309,1692.597,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-86
2026-01V4,GX020565,135131,GX020565_135131,81810.0,28.148,559.444,262.13,174.167,17.0,0101000020110f0000ccbf34b05ebd3d41540bdf42379b43c1,17.5083687,-22.4848568,1693.406,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-87
2026-01V4,GX020565,135131,GX020565_135131,81810.0,387.037,399.352,172.407,156.574,17.0,0101000020110f0000ccbf34b05ebd3d41540bdf42379b43c1,17.5083687,-22.4848568,1693.406,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-87
2026-01V4,GX020565,135131,GX020565_135131,81810.0,591.111,307.87,156.574,149.537,17.0,0101000020110f0000ccbf34b05ebd3d41540bdf42379b43c1,17.5083687,-22.4848568,1693.406,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-87
2026-01V4,GX020565,135134,GX020565_135134,81820.0,47.5,529.537,237.5,205.833,17.0,0101000020110f0000054de53a60bd3d41b9c0df02379b43c1,17.508382549833964,-22.48485265004975,1693.431999688313,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-87
2026-01V4,GX020565,135134,GX020565_135134,81820.0,367.685,411.667,184.722,167.129,17.0,0101000020110f0000054de53a60bd3d41b9c0df02379b43c1,17.508382549833964,-22.48485265004975,1693.431999688313,1.00,NotRated,1.0,Windhoek,Windhoek,T0601,T0601-87
