inspection_round,video_source,track_id,defect_id,frame_number,frame_x_min,frame_y_min,frame_x_max,frame_y_max,defect_class_id
2025-10V4,GX010061,11517,GX010061_11517,53770.0,1308.314,684.398,243.518,480.67,23.0
2025-10V4,GX010061,11517,GX010061_11517,53770.0,1790.576,985.215,391.539,413.822,23.0
2025-10V4,GX010061,11517,GX010061_11517,53770.0,311.958,1120.503,526.827,334.24,23.0
2025-10V4,GX010061,11526,GX010061_11526,53860.0,1354.471,650.974,165.529,566.618,23.0
2025-10V4,GX010061,11526,GX010061_11526,53860.0,639.832,900.859,327.875,175.078,23.0
2025-10V4,GX010061,11526,GX010061_11526,53860.0,310.366,1150.743,537.969,262.618,23.0
2025-10V4,GX010061,11552,GX010061_11552,53940.0,323.099,1115.728,487.037,318.324,23.0
2025-10V4,GX010061,11552,GX010061_11552,53940.0,1386.304,650.974,168.712,485.445,23.0
2025-10V4,GX010061,11555,GX010061_11555,53960.0,1373.571,978.848,243.518,385.173,23.0
2025-10V4,GX010061,11555,GX010061_11555,53960.0,464.754,1102.995,319.916,337.424,23.0
2025-10V4,GX010061,11743,GX010061_11743,54740.0,1741.23558,875.3931,267.393,421.78,23.0
2025-10V4,GX010061,11743,GX010061_11743,54740.0,342.199,1021.822,515.686,348.565,23.0
2025-10V4,GX010061,11743,GX010061_11743,54740.0,954.974,526.827,206.911,89.131,23.0
2025-10V4,GX010061,11743,GX010061_11743,54740.0,765.571,635.058,313.549,128.921,23.0
2025-10V4,GX010061,11751,GX010061_11751,54760.0,386.764,953.382,504.545,472.712,23.0
2025-10V4,GX010061,11751,GX010061_11751,54760.0,1781.026,869.026,323.1,334.241,23.0
2025-10V4,GX010061,11838,GX010061_11838,55120.0,593.675,964.524,297.634,381.989,23.0
2025-10V4,GX010061,11838,GX010061_11838,55120.0,1725.319,1002.723,364.482,358.115,23.0
2025-10V4,GX010061,25952,GX010061_25952,152120.0,1149.152,502.953,310.366,310.366,23.0
2025-10V4,GX010061,25963,GX010061_25963,152120.0,1157.11,467.937,162.345,342.199,23.0
2025-10V4,GX010061,25966,GX010061_25966,152150.0,1074.346,561.843,283.308,310.366,23.0
2025-10V4,GX010061,25980,GX010061_25980,152150.0,1138.01,482.262,189.404,310.366,23.0
2025-10V4,GX010061,31079,GX010061_31079,172500.0,1031.37173,536.37696,978.84817,87.53927,2.0
2025-10V4,GX010061,1972,GX010061_1972,7340.0,1173.026,337.424,284.901,148.021,4.0
2025-10V4,GX010061,1972,GX010061_1972,7340.0,800.586,440.88,216.461,108.23,4.0
2025-10V4,GX010061,1972,GX010061_1972,7340.0,138.471,1227.141,323.1,186.22,4.0
2025-10V4,GX010061,21630,GX010061_21630,139350.0,1235.09926,1001.13069,561.843,424.964,4.0
2025-10V4,GX010061,21630,GX010061_21630,139350.0,211.686,660.524,574.576,276.942,4.0
2025-10V4,GX010061,21634,GX010061_21634,139360.0,1359.246,733.738,461.571,518.869,4.0
2025-10V4,GX010061,21664,GX010061_21664,139370.0,1286.031,697.131,444.063,444.063,4.0
2025-10V4,GX010061,28055,GX010061_28055,164970.0,1827.183,814.911,479.079,421.78,4.0
2025-10V4,GX010061,28055,GX010061_28055,164970.0,685.99,582.534,541.151,389.948,4.0
2025-10V4,GX010061,28055,GX010061_28055,164970.0,140.063,926.325,402.68,405.863,4.0
2025-10V4,GX010061,28055,GX010061_28055,164970.0,633.466,994.764,522.052,396.315,4.0
2025-10V4,GX010061,28333,GX010061_28333,164990.0,872.209,482.262,374.032,210.094,4.0
2025-10V4,GX010061,28333,GX010061_28333,164990.0,789.445,748.063,350.157,318.324,4.0
2025-10V4,GX010061,28333,GX010061_28333,164990.0,297.634,810.136,431.329,369.257,4.0
2025-10V4,GX010061,1249,GX010061_1249,3850.0,2065.927,590.492,74.806,79.581,9.0
2025-10V4,GX010061,1249,GX010061_1249,3850.0,1760.335,241.927,55.707,55.707,9.0
2025-10V4,GX010061,14045,GX010061_14045,84850.0,1.59179,413.82241,245.11,206.911,17.0
2025-10V4,GX010061,14045,GX010061_14045,84850.0,300.817,288.084,219.644,190.995,16.0
2025-10V4,GX010061,14045,GX010061_14045,84850.0,604.817,194.178,187.811,133.696,17.0
2025-10V4,GX010061,14045,GX010061_14045,84850.0,859.476,144.838,125.739,92.314,16.0
2025-10V4,GX010061,14057,GX010061_14057,84890.0,17.50808,361.29808,280.125,214.869,17.0
2025-10V4,GX010061,14057,GX010061_14057,84890.0,399.49739,200.54452,216.461,198.953,17.0
2025-10V4,GX010061,14057,GX010061_14057,84890.0,693.94715,171.89557,163.938,111.41333,17.0
2025-10V4,GX010061,14318,GX010061_14318,85820.0,36.607,377.215,235.561,219.644,17.0
2025-10V4,GX010061,14318,GX010061_14318,85820.0,681.215,171.895,178.261,127.33,17.0
2025-10V4,GX010061,14318,GX010061_14318,85820.0,356.524,321.508,138.471,146.429,17.0
2025-10V4,GX010061,14321,GX010061_14321,85830.0,49.34,391.539,173.487,162.346,17.0
2025-10V4,GX010061,14321,GX010061_14321,85830.0,342.199,319.916,176.67,136.88,17.0
2025-10V4,GX010061,14321,GX010061_14321,85830.0,719.414,152.796,162.345,141.654,17.0
2025-10V4,GX010061,14421,GX010061_14421,86090.0,286.492,321.508,280.1258,135.28781,17.0
2025-10V4,GX010061,14421,GX010061_14421,86090.0,732.147,197.361,171.89488,103.45575,17.0
2025-10V4,GX010061,14428,GX010061_14428,86120.0,396.314,329.466,176.67,108.23,17.0
2025-10V4,GX010061,14428,GX010061_14428,86120.0,627.099,224.419,162.346,100.272,17.0
2025-10V4,GX010061,18981,GX010061_18981,115790.0,549.11,300.8168,179.853,103.455,17.0
2025-10V4,GX010061,18981,GX010061_18981,115790.0,822.869,200.545,170.304,85.947,17.0
2025-10V4,GX010061,19507,GX010061_19507,124330.0,198.95302,359.70665,157.571,132.105,17.0
2025-10V4,GX010061,16149,GX010061_16149,99750.0,35.01618,383.58115,512.50214,243.51844,18.0
2025-10V4,GX010061,15959,GX010061_15959,95180.0,1453.152,770.346,724.188,553.884,18.0
2025-10V4,GX010061,15998,GX010061_15998,95170.0,1623.455,954.974,582.535,386.764,18.0
2025-10V4,GX010061,16017,GX010061_16017,95190.0,1429.277,768.754,681.215,491.811,18.0
2025-10V4,GX010061,16061,GX010061_16061,95250.0,1559.791,437.696,280.125,256.252,18.0
2025-10V4,GX010061,16149,GX010061_16149,99750.0,87.53965,356.52372,318.324,329.466,18.0
2025-10V4,GX010061,1378,GX010061_1378,4890.0,458.38764,506.13658,563.434,456.795,27.0
2025-10V4,GX010061,1381,GX010061_1381,4900.0,611.183,439.288,493.403,374.031,27.0
2025-10V4,GX010061,18924,GX010061_18924,115750.0,1582.073,316.733,93.906,50.932,49.0
2025-10V4,GX010061,24353,GX010061_24353,145140.0,832.419,795.812,151.20404,149.61208,49.0
2025-10V4,GX010079,2506,GX010079_2506,17760.0,480.67056,862.65978,248.293,388.356,0.0
2025-10V4,GX010079,3006,GX010079_3006,20230.0,1327.414,685.99,146.429,502.952,0.0
2025-10V4,GX010079,3006,GX010079_3006,20230.0,752.838,525.236,253.068,358.115,0.0
2025-10V4,GX010079,3556,GX010079_3556,22280.0,693.948,717.822,407.45514,397.906,0.0
2025-10V4,GX010079,3592,GX010079_3592,22380.0,1311.49787,512.50277,146.429,625.508,0.0
2025-10V4,GX010079,3592,GX010079_3592,22380.0,440.87933,674.84818,361.299,453.613,0.0
2025-10V4,GX010079,3147,GX010079_3147,20860.0,364.482,1104.586,708.272,162.346,2.0
2025-10V4,GX010086,3338,GX010086_3338,30690.0,2123.225,884.942,246.702,249.885,9.0
2025-10V4,GX010086,5004,GX010086_5004,43580.0,2441.54988,1179.39237,230.785,240.335,9.0
2025-10V4,GX010086,202,GX010086_202,1080.0,1621.864,474.304,245.11,224.419,11.0
2025-10V4,GX010086,603,GX010086_603,4760.0,1983.162,571.393,267.393,214.869,11.0
2025-10V4,GX010086,622,GX010086_622,5360.0,2245.78,894.492,296.042,307.183,11.0
2025-10V4,GX010086,636,GX010086_636,5530.0,2065.927,658.932,238.743,241.927,11.0
2025-10V4,GX010086,3557,GX010086_3557,31610.0,2000.67,732.147,337.424,313.549,11.0
2025-10V4,GX010086,3714,GX010086_3714,33080.0,1796.94241,447.24607,167.1202,179.8539,11.0
2025-10V4,GX010086,3723,GX010086_3723,33160.0,2021.361,652.565,273.759,259.435,11.0
2025-10V4,GX010086,3740,GX010086_3740,33360.0,1919.497,603.225,261.027,251.477,11.0
2025-10V4,GX010086,3776,GX010086_3776,33870.0,1771.476,507.728,246.702,183.036,11.0
2025-10V4,GX010086,3953,GX010086_3953,35340.0,1979.979,773.529,350.157,361.298,11.0
2025-10V4,GX010086,3955,GX010086_3955,35490.0,1917.906,732.147,353.34,346.973,11.0
2025-10V4,GX010086,3956,GX010086_3956,35330.0,1994.30366,818.094,288.08334,296.042,11.0
2025-10V4,GX010086,4010,GX010086_4010,35590.0,1788.984,550.702,202.136,183.036,11.0
2025-10V4,GX010086,4237,GX010086_4237,38130.0,2010.2199,684.398,198.9531,163.937,11.0
2025-10V4,GX010086,4247,GX010086_4247,38520.0,1927.4555,587.309,163.93717,165.529,11.0
2025-10V4,GX010086,4248,GX010086_4248,38070.0,1903.581,579.351,195.77,168.712,11.0
2025-10V4,GX010086,4288,GX010086_4288,38640.0,2322.178,972.482,267.393,264.209,11.0
2025-10V4,GX010086,4329,GX010086_4329,38620.0,1816.04188,488.628,170.30412,140.063,11.0
2025-10V4,GX010086,4550,GX010086_4550,40190.0,1965.654,608.0,238.744,179.853,11.0
2025-10V4,GX010086,4615,GX010086_4615,40910.0,1844.691,566.618,257.843,208.502,11.0
2025-10V4,GX010086,4950,GX010086_4950,43480.0,2183.707,983.623,291.267,299.225,11.0
2025-10V4,GX010086,871,GX010086_871,7350.0,1547.058,358.115,327.874,222.827,18.0
2025-10V4,GX010086,872,GX010086_872,7370.0,1558.199,375.623,256.251,202.136,18.0
2025-10V4,GX010086,874,GX010086_874,7390.0,1521.592,327.874,283.309,221.236,18.0
2025-10V4,GX010086,928,GX010086_928,7300.0,1599.581,455.204,385.173,281.717,18.0
2025-10V4,GX010086,2056,GX010086_2056,15870.0,478.51852,448.61111,643.88848,513.70359,15.0
2025-10V4,GX010086,3948,GX010086_3948,35330.0,914.815,466.2037,844.444,124.90741,15.0
2025-10V4,GX010086,4091,GX010086_4091,36080.0,1182.222,395.833,533.056,151.297,15.0
2025-10V4,GX010086,5004,GX010086_5004,43580.0,921.85226,1037.96297,466.203,320.18526,15.0
2025-10V4,GX010086,5004,GX010086_5004,43580.0,1059.074,860.278,179.445,131.944,15.0
2025-10V4,GX010086,5046,GX010086_5046,43940.0,1583.33333,480.278,237.5,149.537,15.0
2025-10V4,GX010086,75,GX010086_75,720.0,626.296,1071.389,138.982,144.259,49.0
2025-10V4,GX010086,252,GX010086_252,1150.0,482.037,717.778,151.296,103.796,49.0
2025-10V4,GX010086,264,GX010086_264,1190.0,33.42641,1282.50004,311.388,235.741,49.0
2025-10V4,GX010086,483,GX010086_483,2170.0,1176.944,1097.778,204.075,151.296,49.0
2025-10V4,GX010086,746,GX010086_746,6040.0,1315.92585,879.62981,161.852,130.185,49.0
2025-10V4,GX010086,1360,GX010086_1360,11030.0,1467.222,656.20378,109.074,72.13,49.0
2025-10V4,GX010086,1360,GX010086_1360,11030.0,1578.056,1227.963,109.074,91.481,49.0
2025-10V4,GX010086,1378,GX010086_1378,11220.0,552.40748,1303.61133,149.53696,102.037,49.0
2025-10V4,GX010086,1383,GX010086_1383,11220.0,555.92548,1301.85177,133.704,110.833,49.0
2025-10V4,GX010086,1394,GX010086_1394,11610.0,1282.5,985.185,91.481,146.019,49.0
2025-10V4,GX010086,1395,GX010086_1395,11410.0,1497.13,649.16663,248.055,116.111,49.0
2025-10V4,GX010086,1403,GX010086_1403,11420.0,1474.259,589.35185,230.463,96.75915,49.0
2025-10V4,GX010086,1626,GX010086_1626,12900.0,793.426,1001.019,154.815,73.888,49.0
2025-10V4,GX010086,1636,GX010086_1636,13070.0,1739.907,707.222,163.612,93.241,49.0
2025-10V4,GX010086,1841,GX010086_1841,14420.0,1724.074,1071.389,144.259,95.0,49.0
2025-10V4,GX010086,1841,GX010086_1841,14420.0,1889.44426,1270.18485,292.037,174.167,49.0
2025-10V4,GX010086,1852,GX010086_1852,14420.0,1942.222,1319.444,195.278,126.667,49.0
2025-10V4,GX010086,1852,GX010086_1852,14420.0,1746.944,1088.981,110.834,52.778,49.0
2025-10V4,GX010086,1858,GX010086_1858,14420.0,1936.94452,1315.92556,205.83326,137.22259,49.0
2025-10V4,GX010086,1858,GX010086_1858,14420.0,1750.463,1085.463,87.963,59.815,49.0
2025-10V4,GX010086,1873,GX010086_1873,14440.0,1803.241,928.889,107.315,96.759,49.0
2025-10V4,GX010086,1873,GX010086_1873,14440.0,1669.537,809.259,75.648,51.019,49.0
2025-10V4,GX010086,1882,GX010086_1882,14460.0,1699.444,735.37,96.76,43.982,49.0
2025-10V4,GX010086,2025,GX010086_2025,15740.0,1634.352,1191.019,151.296,73.888,49.0
2025-10V4,GX010086,2056,GX010086_2056,15870.0,1359.907,828.611,392.315,223.426,49.0
2025-10V4,GX010086,2335,GX010086_2335,18380.0,1666.01803,1057.31481,390.556,365.92575,49.0
2025-10V4,GX010086,2377,GX010086_2377,18660.0,1688.889,612.222,181.204,140.741,49.0
2025-10V4,GX010086,2383,GX010086_2383,18630.0,1820.833,828.611,270.926,297.315,49.0
2025-10V4,GX010086,2409,GX010086_2409,18830.0,518.981,608.704,277.963,103.796,49.0
2025-10V4,GX010086,2440,GX010086_2440,18920.0,239.259,763.519,223.426,174.166,49.0
2025-10V4,GX010086,2442,GX010086_2442,19030.0,1840.18522,927.12922,105.556,100.278,49.0
2025-10V4,GX010086,2593,GX010086_2593,21060.0,1113.61126,1073.14815,302.592,415.18518,49.0
2025-10V4,GX010086,2736,GX010086_2736,26240.0,740.648,448.611,265.648,87.963,49.0
2025-10V4,GX010086,2790,GX010086_2790,26600.0,406.389,1043.241,186.481,195.278,49.0
2025-10V4,GX010086,2995,GX010086_2995,28110.0,1173.426,584.074,365.926,131.945,49.0
2025-10V4,GX010086,3109,GX010086_3109,28770.0,1333.519,784.63,353.611,190.0,49.0
2025-10V4,GX010086,3133,GX010086_3133,29150.0,1644.907,540.093,147.778,116.111,49.0
2025-10V4,GX010086,3141,GX010086_3141,29180.0,1586.852,457.407,154.815,93.241,49.0
2025-10V4,GX010086,3147,GX010086_3147,29090.0,1803.24074,800.46267,263.88922,327.223,49.0
2025-10V4,GX010086,3149,GX010086_3149,29090.0,1771.574,786.389,295.556,336.018,49.0
2025-10V4,GX010086,3316,GX010086_3316,30590.0,1391.574,436.296,119.63,73.889,49.0
2025-10V4,GX010086,3326,GX010086_3326,30550.0,1358.148,548.889,160.093,119.63,49.0
2025-10V4,GX010086,4089,GX010086_4089,36060.0,1245.556,781.111,174.166,84.445,49.0
2025-10V4,GX010086,4090,GX010086_4090,36080.0,1275.463,643.889,153.056,40.463,49.0
2025-10V4,GX010086,4091,GX010086_4091,36080.0,1289.537,633.333,133.704,49.26,49.0
2025-10V4,GX010086,4950,GX010086_4950,43480.0,350.093,860.278,204.074,110.833,49.0
2025-10V4,GX010086,4954,GX010086_4954,43510.0,2156.85211,1382.77741,202.315,154.815,49.0
2025-10V4,GX010086,4954,GX010086_4954,43510.0,825.09289,1396.85178,110.833,65.093,49.0
2025-10V4,GX010086,4987,GX010086_4987,43560.0,1884.16667,932.407,459.16633,416.945,49.0
2025-10V4,GX010086,5004,GX010086_5004,43580.0,1769.815,767.037,436.296,328.982,49.0
2025-10V4,GX010086,5046,GX010086_5046,43940.0,863.796,737.13,230.463,147.777,49.0
2025-10V4,GX010086,5046,GX010086_5046,43940.0,1607.963,1067.87037,659.722,246.29663,49.0
2025-10V4,GX010086,5103,GX010086_5103,44060.0,666.759,830.37,260.371,182.963,49.0
2025-10V4,GX010086,5103,GX010086_5103,44060.0,487.315,955.278,121.389,68.611,49.0
2025-10V4,GX010086,5103,GX010086_5103,44060.0,508.426,1039.722,158.333,128.426,49.0
2025-10V4,GX010086,5110,GX010086_5110,44100.0,754.722,682.593,309.63,205.833,49.0
2025-10V4,GX010086,5110,GX010086_5110,44100.0,336.019,1124.167,248.055,144.259,49.0
2025-10V4,GX010086,5121,GX010086_5121,44140.0,925.37007,580.556,228.704,140.74,49.0
2025-10V4,GX010086,5121,GX010086_5121,44140.0,198.7963,986.944,387.03751,204.075,49.0
2025-10V4,GX010086,5150,GX010086_5150,44330.0,622.778,705.463,209.352,103.796,49.0
2025-10V4,GX010089,2002,GX010089_2002,16500.0,1949.259,358.889,79.167,66.852,9.0
2025-10V4,GX010089,2005,GX010089_2005,16500.0,1984.444,751.204,390.556,355.37,9.0
2025-10V4,GX010089,2097,GX010089_2097,21150.0,1792.685,705.463,339.537,341.296,9.0
2025-10V4,GX010089,2427,GX010089_2427,21990.0,1725.833,760.0,383.519,457.407,9.0
2025-10V4,GX010089,2466,GX010089_2466,21970.0,1773.333,914.815,336.019,350.092,9.0
2025-10V4,GX010089,2504,GX010089_2504,22020.0,1609.722,628.056,339.537,311.388,9.0
2025-10V4,GX010089,3311,GX010089_3311,30000.0,529.537,863.796,399.352,372.963,49.0
2025-10V4,GX010089,3311,GX010089_3311,30000.0,939.444,823.333,149.537,98.519,49.0
2025-10V4,GX010089,3355,GX010089_3355,29910.0,1755.741,517.222,165.37,98.519,9.0
2025-10V4,GX010089,3355,GX010089_3355,29910.0,1298.333,814.537,314.908,184.722,49.0
2025-10V4,GX010089,3541,GX010089_3541,30610.0,1592.13,413.426,112.592,170.648,9.0
2025-10V4,GX010089,3541,GX010089_3541,30610.0,1699.444,599.907,156.575,154.815,9.0
2025-10V4,GX010089,4020,GX010089_4020,33340.0,2186.75967,928.88863,226.944,397.593,9.0
2025-10V4,GX010089,320,GX010089_320,2210.0,1928.148,628.056,218.148,133.703,11.0
2025-10V4,GX010089,504,GX010089_504,2660.0,1866.574,547.13,188.241,165.37,11.0
2025-10V4,GX010089,511,GX010089_511,2660.0,1870.093,568.241,205.833,195.278,11.0
2025-10V4,GX010089,535,GX010089_535,2720.0,1778.611,483.796,149.537,119.63,11.0
2025-10V4,GX010089,4496,GX010089_4496,36340.0,1856.019,471.481,182.962,172.408,11.0
2025-10V4,GX010089,4518,GX010089_4518,36690.0,1699.444,369.444,154.815,137.223,11.0
2025-10V4,GX010089,773,GX010089_773,6360.0,670.278,348.333,258.611,179.445,17.0
2025-10V4,GX010089,773,GX010089_773,6360.0,1419.722,323.704,316.667,207.592,18.0
2025-10V4,GX010089,787,GX010089_787,6860.0,1611.481,387.037,307.871,464.444,18.0
2025-10V4,GX010089,789,GX010089_789,6540.0,1989.72244,795.18522,351.852,390.556,18.0
2025-10V4,GX010089,805,GX010089_805,6750.0,1627.315,540.093,392.315,334.259,18.0
2025-10V4,GX010089,1686,GX010089_1686,15140.0,378.24078,562.96307,571.759,360.648,18.0
2025-10V4,GX010089,1975,GX010089_1975,16740.0,1586.852,471.481,365.926,304.352,17.0
2025-10V4,GX010089,2029,GX010089_2029,16710.0,1653.704,562.963,350.092,313.148,18.0
2025-10V4,GX010089,2033,GX010089_2033,16720.0,1622.037,540.093,365.926,248.055,18.0
2025-10V4,GX010089,2728,GX010089_2728,23330.0,1410.926,371.204,325.463,311.389,18.0
2025-10V4,GX010089,2729,GX010089_2729,23340.0,1442.593,381.759,330.74,248.056,18.0
2025-10V4,GX010089,2729,GX010089_2729,23340.0,779.352,673.796,547.129,408.148,18.0
2025-10V4,GX010089,2735,GX010089_2735,23360.0,1377.5,353.611,387.037,272.685,18.0
2025-10V4,GX010089,2735,GX010089_2735,23360.0,24.63,721.296,401.111,372.963,18.0
2025-10V4,GX010089,2737,GX010089_2737,23380.0,1454.907,358.889,311.389,300.833,18.0
2025-10V4,GX010089,2737,GX010089_2737,23380.0,19.35196,652.6853,499.63,436.296,18.0
2025-10V4,GX010089,2800,GX010089_2800,24770.0,1045.0,269.167,248.056,149.537,18.0
2025-10V4,GX010089,3194,GX010089_3194,28700.0,1275.463,304.352,256.852,156.574,18.0
2025-10V4,GX010089,3196,GX010089_3196,28710.0,1337.037,316.667,321.944,193.518,18.0
2025-10V4,GX010089,3197,GX010089_3197,28710.0,1277.222,339.537,302.593,77.407,18.0
2025-10V4,GX010089,3200,GX010089_3200,28730.0,1574.53722,429.25956,242.778,200.55526,18.0
2025-10V4,GX010089,3220,GX010089_3220,28830.0,1639.63,467.963,355.37,383.518,18.0
2025-10V4,GX010089,3796,GX010089_3796,33260.0,235.74119,522.50048,452.12918,230.462,18.0
2025-10V4,GX010089,4184,GX010089_4184,34200.0,631.574,399.352,476.759,332.5,18.0
2025-10V4,GX010089,4184,GX010089_4184,34200.0,1481.296,383.519,431.019,492.592,18.0
2025-10V4,GX010089,618,GX010089_618,3320.0,1456.667,369.444,397.592,163.61156,15.0
2025-10V4,GX010089,618,GX010089_618,3320.0,1483.056,716.019,731.85141,673.796,15.0
2025-10V4,GX010089,4506,GX010089_4506,36400.0,1461.944,589.352,184.723,100.278,15.0
2025-10V4,GX010089,6089,GX010089_6089,43290.0,1150.55556,566.48126,795.18525,360.648,15.0
2025-10V4,GX010089,6117,GX010089_6117,43400.0,782.87015,605.18474,309.63,198.797,15.0
2025-10V4,GX010089,1102,GX010089_1102,10290.0,339.537,913.056,175.926,124.907,49.0
2025-10V4,GX010089,1102,GX010089_1102,10290.0,531.296,742.40756,357.13,223.42577,5.0
2025-10V4,GX010089,278,GX010089_278,1760.0,1375.741,1046.759,276.203,184.722,49.0
2025-10V4,GX010089,425,GX010089_425,2520.0,707.222,527.778,142.5,79.166,49.0
2025-10V4,GX010089,427,GX010089_427,2430.0,7.03741,877.86993,355.37,232.223,49.0
2025-10V4,GX010089,427,GX010089_427,2430.0,1836.667,782.87,82.685,61.574,49.0
2025-10V4,GX010089,428,GX010089_428,2430.0,3.519,872.593,334.259,255.092,49.0
2025-10V4,GX010089,428,GX010089_428,2430.0,1822.59222,788.14844,110.834,58.055,49.0
2025-10V4,GX010089,432,GX010089_432,2440.0,14.07381,796.94459,411.66693,277.963,49.0
2025-10V4,GX010089,432,GX010089_432,2440.0,1797.963,737.13,89.722,58.055,49.0
2025-10V4,GX010089,470,GX010089_470,2540.0,754.722,489.074,158.334,109.074,49.0
2025-10V4,GX010089,665,GX010089_665,4070.0,511.944,1117.13,534.815,225.185,49.0
2025-10V4,GX010089,669,GX010089_669,4120.0,893.70374,721.29659,321.944,311.389,49.0
2025-10V4,GX010089,671,GX010089_671,4140.0,957.037,657.963,307.87,249.815,49.0
2025-10V4,GX010089,683,GX010089_683,4210.0,953.51889,689.62967,241.018,300.83329,49.0
2025-10V4,GX010089,690,GX010089_690,4350.0,2068.889,543.611,75.648,72.13,9.0
2025-10V4,GX010089,941,GX010089_941,8820.0,585.833,701.944,168.889,133.704,49.0
2025-10V4,GX010089,945,GX010089_945,8840.0,763.519,598.148,121.388,109.074,49.0
2025-10V4,GX010089,991,GX010089_991,9790.0,494.352,950.0,475.0,344.815,49.0
2025-10V4,GX010089,999,GX010089_999,9620.0,1625.556,615.741,105.555,73.889,49.0
2025-10V4,GX010089,1102,GX010089_1102,10290.0,348.333,881.389,182.963,156.574,49.0
2025-10V4,GX010089,1122,GX010089_1122,10340.0,839.167,545.37,107.314,77.408,49.0
2025-10V4,GX010089,2731,GX010089_2731,23340.0,1388.056,362.407,387.037,218.149,18.0
2025-10V4,GX010089,3311,GX010089_3311,30000.0,524.25926,891.94444,383.51852,348.33356,49.0
2025-10V4,GX010089,3311,GX010089_3311,30000.0,914.815,814.537,167.129,128.426,49.0
2025-10V4,GX010089,3355,GX010089_3355,29910.0,1294.815,786.389,302.592,223.426,49.0
2025-10V4,GX010089,3379,GX010089_3379,29900.0,1233.241,944.722,402.87,232.222,49.0
2025-10V4,GX010089,3381,GX010089_3381,29920.0,1328.241,724.815,262.129,146.018,49.0
2025-10V4,GX010089,3389,GX010089_3389,29910.0,1287.778,809.259,320.185,197.037,49.0
2025-10V4,GX010089,3415,GX010089_3415,29950.0,1345.833,548.889,197.037,105.555,49.0
2025-10V4,GX010089,3419,GX010089_3419,29950.0,1342.315,557.685,204.074,82.685,49.0
2025-10V4,GX010089,3419,GX010089_3419,29950.0,1131.20393,1277.22174,165.37,165.371,49.0
2025-10V4,GX010089,3431,GX010089_3431,29970.0,1403.889,978.148,212.87,161.852,49.0
2025-10V4,GX010089,3436,GX010089_3436,29980.0,629.81515,1147.0367,302.592,207.593,49.0
2025-10V4,GX010089,3472,GX010089_3472,30070.0,1062.59285,455.64785,165.37,72.13,49.0
2025-10V4,GX010089,3538,GX010089_3538,30470.0,666.759,555.926,246.297,181.204,5.0
2025-10V4,GX010089,3652,GX010089_3652,31290.0,1586.852,380.0,135.463,80.926,9.0
2025-10V4,GX010089,3660,GX010089_3660,31330.0,1203.333,862.037,156.574,123.148,9.0
2025-10V4,GX010089,4518,GX010089_4518,36690.0,934.167,967.593,156.574,140.74,49.0
2025-10V4,GX010089,4518,GX010089_4518,36690.0,1287.778,944.722,313.148,179.445,49.0
2025-10V4,GX010089,4569,GX010089_4569,36680.0,1229.72252,1101.29629,450.37,256.85207,49.0
2025-10V4,GX010089,4569,GX010089_4569,36680.0,768.796,1131.204,283.241,198.796,49.0
2025-10V4,GX010089,4580,GX010089_4580,36690.0,920.093,946.481,170.648,153.056,49.0
2025-10V4,GX010089,4580,GX010089_4580,36690.0,1277.222,932.407,316.667,197.037,49.0
2025-10V4,GX010089,4731,GX010089_4731,37590.0,1023.889,1090.741,93.24063,160.092,49.0
2025-10V4,GX010089,4758,GX010089_4758,37700.0,1212.12963,1136.48148,402.87059,307.87074,49.0
2025-10V4,GX010089,4762,GX010089_4762,37720.0,1293.056,795.185,327.222,160.093,49.0
2025-10V4,GX010089,4765,GX010089_4765,37720.0,1282.5,811.01852,292.037,131.94448,49.0
2025-10V4,GX010089,4773,GX010089_4773,37760.0,1013.33333,999.25878,494.35141,413.426,49.0
2025-10V4,GX010089,4773,GX010089_4773,37760.0,1344.074,506.66704,190.0,72.129,49.0
2025-10V4,GX010089,4910,GX010089_4910,38290.0,1136.481,823.333,357.13,175.926,49.0
2025-10V4,GX010089,4910,GX010089_4910,38290.0,898.98148,1009.81474,679.07396,445.093,49.0
2025-10V4,GX010089,4912,GX010089_4912,38290.0,879.62941,1074.9074,724.815,395.8333,49.0
2025-10V4,GX010089,4913,GX010089_4913,38300.0,1002.77745,879.62963,617.5,522.5003,49.0
2025-10V4,GX010089,4923,GX010089_4923,38310.0,1087.22207,738.88885,478.519,406.389,49.0
2025-10V4,GX010089,4936,GX010089_4936,38350.0,1257.87,492.593,269.167,138.981,49.0
2025-10V4,GX010089,4946,GX010089_4946,38390.0,1301.852,390.556,175.926,84.444,49.0
2025-10V4,GX010089,5078,GX010089_5078,39170.0,897.222,649.167,86.204,91.481,49.0
2025-10V4,GX010089,5231,GX010089_5231,40120.0,948.241,564.722,198.796,130.185,49.0
2025-10V4,GX010089,5233,GX010089_5233,40250.0,499.63,767.037,256.851,221.667,49.0
2025-10V4,GX010089,5234,GX010089_5234,40240.0,172.407,969.352,467.963,279.722,49.0
2025-10V4,GX010089,5245,GX010089_5245,40370.0,1208.611,439.815,325.463,343.055,49.0
2025-10V4,GX010089,5249,GX010089_5249,40360.0,1182.222,494.352,357.13,427.5,49.0
2025-10V4,GX010089,5257,GX010089_5257,40390.0,1287.778,408.148,197.037,182.963,49.0
2025-10V4,GX010089,5257,GX010089_5257,40390.0,304.352,545.37,562.963,263.889,49.0
2025-10V4,GX010089,5274,GX010089_5274,40350.0,1171.667,517.222,365.926,613.982,49.0
